Image1,Image2,class,face_present
Moshe_Katsav_0002.jpg,Moshe_Katsav_0004.jpg,similar,Yes
Dinah_Turner_0001.jpg,Mary_Catherine_Correll_0001.jpg,different,Yes
Antonio_Banderas_0002.jpg,Antonio_Banderas_0003.jpg,similar,Yes
Abdullah_0001.jpg,Dwain_Kyles_0001.jpg,different,Yes
Carson_Palmer_0002.jpg,Carson_Palmer_0004.jpg,similar,No
Cate_Blanchett_0002.jpg,Cate_Blanchett_0004.jpg,similar,Yes
Edmund_Stoiber_0002.jpg,Edmund_Stoiber_0003.jpg,similar,Yes
Ilan_Ramon_0001.jpg,Ilan_Ramon_0003.jpg,similar,Yes
Tim_Duncan_0003.jpg,Tim_Duncan_0004.jpg,similar,Yes
Jane_Russell_0001.jpg,Svend_Robinson_0001.jpg,different,Yes
Martina_McBride_0002.jpg,Martina_McBride_0004.jpg,similar,Yes
Jim_Hardin_0001.jpg,Peter_Chan_0001.jpg,different,Yes
Carlos_Vives_0002.jpg,Carlos_Vives_0003.jpg,similar,Yes
Elodie_Bouchez_0001.jpg,Enrique_Oliu_0001.jpg,different,Yes
Jennifer_Garner_0004.jpg,Jennifer_Garner_0005.jpg,similar,Yes
Colleen_Atwood_0001.jpg,Luis_Fonsi_0001.jpg,different,Yes
Dolly_Parton_0001.jpg,Miguel_Juarez_Perez_0001.jpg,different,No
Billy_Joel_0001.jpg,Edwina_Currie_0003.jpg,different,Yes
Vincent_Gallo_0001.jpg,Vincent_Gallo_0003.jpg,similar,Yes
Claude_Jorda_0001.jpg,Darko_Milicic_0001.jpg,different,Yes
Samira_Makhmalbaf_0001.jpg,Samira_Makhmalbaf_0002.jpg,similar,Yes
Yu_Shyi-kun_0003.jpg,Yu_Shyi-kun_0004.jpg,similar,Yes
Ray_Halbritter_0001.jpg,Zara_Akhmadova_0001.jpg,different,No
Larry_Brown_0003.jpg,Larry_Brown_0007.jpg,similar,Yes
Valentino_Rossi_0004.jpg,Valentino_Rossi_0005.jpg,similar,Yes
Robert_Ehrlich_0001.jpg,Robert_Ehrlich_0002.jpg,similar,Yes
Natalia_Dmitrieva_0001.jpg,Yoshiyuki_Kamei_0001.jpg,different,Yes
Princess_Elisabeth_0001.jpg,Princess_Elisabeth_0002.jpg,similar,Yes
Brad_Brownell_0001.jpg,Cindy_Moll_0001.jpg,different,Yes
Minnie_Mendoza_0001.jpg,Sherri_Coale_0001.jpg,different,Yes
Hugh_Grant_0001.jpg,Hugh_Grant_0009.jpg,similar,Yes
Rob_Lowe_0001.jpg,Rob_Lowe_0003.jpg,similar,Yes
Ben_Howland_0001.jpg,Filippo_Volandri_0001.jpg,different,Yes
Fernando_Sanz_0001.jpg,Ted_Turner_0001.jpg,different,No
Jackie_Chan_0007.jpg,Jackie_Chan_0012.jpg,similar,Yes
Yashwant_Sinha_0002.jpg,Yashwant_Sinha_0003.jpg,similar,Yes
Tom_Reilly_0001.jpg,Tom_Reilly_0003.jpg,similar,Yes
Ekke_Hard_Forberg_0001.jpg,Kevin_Sorbo_0001.jpg,different,Yes
Alex_King_0001.jpg,Dennis_Erickson_0001.jpg,different,Yes
Dave_Matthews_0001.jpg,Derek_Lowe_0001.jpg,different,No
James_Wolfensohn_0001.jpg,James_Wolfensohn_0003.jpg,similar,Yes
Hal_Sellers_0001.jpg,Imad_Khadduri_0001.jpg,different,Yes
Iain_Anderson_0001.jpg,Troy_Garity_0001.jpg,different,Yes
Jennifer_Lopez_0003.jpg,Johnny_Benson_0001.jpg,different,Yes
Bijan_Namdar_Zangeneh_0001.jpg,Bijan_Namdar_Zangeneh_0002.jpg,similar,Yes
Bruce_Weber_0001.jpg,Bruce_Weber_0002.jpg,similar,Yes
Boris_Henry_0001.jpg,Richard_Branson_0002.jpg,different,No
Lope_Mendoza_0001.jpg,Roy_Halladay_0001.jpg,different,No
Lisa_Gottsegen_0002.jpg,Steve_Phillips_0001.jpg,different,Yes
Robert_De_Niro_0001.jpg,Robert_De_Niro_0006.jpg,similar,Yes
Sheryl_Crow_0003.jpg,Sheryl_Crow_0008.jpg,similar,Yes
Tim_Henman_0015.jpg,Tim_Henman_0019.jpg,similar,No
Moshe_Katsav_0001.jpg,Moshe_Katsav_0004.jpg,similar,Yes
Igor_Ivanov_0005.jpg,Igor_Ivanov_0016.jpg,similar,Yes
Mike_Gable_0001.jpg,Sharon_Osbourne_0001.jpg,different,Yes
Monica_Seles_0004.jpg,Monica_Seles_0006.jpg,similar,Yes
David_Nalbandian_0004.jpg,David_Nalbandian_0009.jpg,similar,Yes
George_Pataki_0002.jpg,Hideki_Matsui_0002.jpg,different,No
Brendan_Hansen_0001.jpg,Brendan_Hansen_0002.jpg,similar,Yes
Tyron_Garner_0001.jpg,Tyron_Garner_0002.jpg,similar,Yes
Charles_Schumer_0001.jpg,Charles_Schumer_0002.jpg,similar,Yes
Rogerio_Romero_0001.jpg,Rogerio_Romero_0002.jpg,similar,Yes
Joe_Dumars_0001.jpg,Joe_Dumars_0002.jpg,similar,No
Irwan_Fadzi_Idris_0001.jpg,Ted_Maher_0002.jpg,different,No
John_Perrota_0001.jpg,Olene_Walker_0001.jpg,different,Yes
Dean_Barkley_0004.jpg,Mohamed_Benaissa_0002.jpg,different,Yes
Joseph_Blatter_0001.jpg,Joseph_Blatter_0002.jpg,similar,Yes
Nick_Nolte_0001.jpg,Nick_Nolte_0004.jpg,similar,Yes
Maria_Wetterstrand_0001.jpg,Tori_Amos_0001.jpg,different,Yes
Gro_Harlem_Brundtland_0002.jpg,Ted_Christopher_0001.jpg,different,Yes
Juliette_Binoche_0001.jpg,Venus_Williams_0001.jpg,different,Yes
Clive_Lloyd_0001.jpg,Fujio_Cho_0005.jpg,different,No
Jason_Kidd_0005.jpg,Jason_Kidd_0006.jpg,similar,Yes
Maureen_Kanka_0001.jpg,Normand_Legault_0001.jpg,different,Yes
Francis_Ford_Coppola_0001.jpg,Francis_Ford_Coppola_0002.jpg,similar,Yes
Gary_Bald_0001.jpg,Jason_Sorens_0001.jpg,different,No
Chen_Kaige_0001.jpg,Manfred_Reyes_Villa_0001.jpg,different,Yes
Marwan_Muasher_0001.jpg,Scott_OGrady_0001.jpg,different,Yes
Billy_Joel_0001.jpg,Lloyd_Richards_0001.jpg,different,Yes
Chip_Ganassi_0001.jpg,Lenny_Kravitz_0001.jpg,different,Yes
Abdullah_al-Attiyah_0002.jpg,Abdullah_al-Attiyah_0003.jpg,similar,Yes
Bill_Parcells_0002.jpg,Jong_Wook_Lee_0004.jpg,different,Yes
Donald_Hays_0001.jpg,Marcio_de_Souza_0001.jpg,different,Yes
Martin_Hoellwarth_0001.jpg,Martin_Hoellwarth_0002.jpg,similar,No
Ray_Nagin_0002.jpg,Thomas_Enqvist_0001.jpg,different,Yes
Ben_Lee_0001.jpg,Mike_Holmgren_0001.jpg,different,Yes
John_Anderson_0001.jpg,Thomas_Weston_0001.jpg,different,No
Clara_Harris_0001.jpg,Clara_Harris_0004.jpg,similar,Yes
Chelsea_Clinton_0001.jpg,Mohamed_Seineldin_0001.jpg,different,Yes
Ranil_Wickremasinghe_0002.jpg,Ranil_Wickremasinghe_0003.jpg,similar,Yes
Kimberly_Bruckner_0001.jpg,Ray_Lewis_0001.jpg,different,Yes
Habib_Rizieq_0001.jpg,Silvie_Cabero_0001.jpg,different,Yes
Carlos_Barra_0001.jpg,Princess_Aiko_0001.jpg,different,Yes
Ismael_Miranda_0001.jpg,Mohamed_Hammam_0001.jpg,different,Yes
Muhammad_Saeed_al-Sahhaf_0001.jpg,Muhammad_Saeed_al-Sahhaf_0005.jpg,similar,Yes
William_Bratton_0001.jpg,William_Bratton_0003.jpg,similar,Yes
James_Traficant_0001.jpg,James_Traficant_0002.jpg,similar,Yes
Pernilla_Bjorn_0001.jpg,Sanjay_Gupta_0001.jpg,different,Yes
Greg_Rusedski_0003.jpg,Greg_Rusedski_0004.jpg,similar,Yes
John_Reilly_0001.jpg,Ricky_Martin_0001.jpg,different,Yes
Ralph_Lauren_0001.jpg,Ralph_Lauren_0002.jpg,similar,Yes
Eric_Christian_Olsen_0001.jpg,Lisa_Gottsegen_0002.jpg,different,Yes
Jakob_Kellenberger_0001.jpg,Riccardo_Muti_0001.jpg,different,Yes
Fernando_Alonso_0001.jpg,Mahendra_Chaudhry_0001.jpg,different,Yes
Kemal_Dervis_0001.jpg,Kemal_Dervis_0002.jpg,similar,No
Kate_Winslet_0001.jpg,Luis_Gonzalez_0001.jpg,different,No
Ibrahim_Hilal_0001.jpg,Kathy_Baker_0001.jpg,different,Yes
Dave_McNally_0001.jpg,John_Daly_Jr_0001.jpg,different,Yes
Christian_Malcolm_0001.jpg,Pat_Rochester_0001.jpg,different,Yes
Mike_Martz_0004.jpg,Mike_Martz_0005.jpg,similar,Yes
Arturo_Gatti_0002.jpg,Arturo_Gatti_0003.jpg,similar,Yes
Anthony_Pisciotti_0001.jpg,Stephane_Rousseau_0001.jpg,different,Yes
Joy_Lee_Sadler_0001.jpg,Richard_Palmer_0001.jpg,different,Yes
Edie_Falco_0001.jpg,Edie_Falco_0002.jpg,similar,Yes
Andrew_Cuomo_0002.jpg,Jean-Rene_Fourtou_0001.jpg,different,Yes
Patrick_Roy_0002.jpg,Ronald_Reagan_0001.jpg,different,Yes
Billy_Bob_Thornton_0001.jpg,Oscar_DLeon_0001.jpg,different,Yes
Benazir_Bhutto_0001.jpg,Benazir_Bhutto_0002.jpg,similar,Yes
Sam_Torrance_0003.jpg,Tom_Christerson_0001.jpg,different,Yes
Carlos_Savedra_0001.jpg,Chris_Neil_0001.jpg,different,Yes
Heidi_Klum_0001.jpg,Heidi_Klum_0003.jpg,similar,Yes
Fernando_Henrique_Cardoso_0001.jpg,Fernando_Henrique_Cardoso_0003.jpg,similar,Yes
Joan_Claybrook_0001.jpg,Joan_Claybrook_0002.jpg,similar,Yes
Hushiar_Zebari_0001.jpg,Osrat_Iosef_0001.jpg,different,Yes
Dean_Barkley_0002.jpg,Dean_Barkley_0003.jpg,similar,Yes
Robert_De_Niro_0001.jpg,Robert_De_Niro_0002.jpg,similar,Yes
Eddie_Compass_0001.jpg,Jean_Brumley_0001.jpg,different,Yes
Jeffery_Strelzin_0001.jpg,Ratna_Sari_Dewi_Sukarno_0001.jpg,different,Yes
Jose_Rosado_0001.jpg,Ramon_Cardenas_0001.jpg,different,No
Gregg_Popovich_0003.jpg,Gregg_Popovich_0004.jpg,similar,Yes
Mickey_Loomis_0001.jpg,Philippe_Gagnon_0001.jpg,different,Yes
Susilo_Bambang_Yudhoyono_0001.jpg,Susilo_Bambang_Yudhoyono_0002.jpg,similar,Yes
Diana_Krall_0001.jpg,Mark_Salter_0001.jpg,different,Yes
Anna_Jones_0001.jpg,Colleen_Atwood_0001.jpg,different,Yes
Robert_Duvall_0001.jpg,Robert_Duvall_0007.jpg,similar,Yes
Eduardo_Chillida_0001.jpg,Luther_Htu_0001.jpg,different,Yes
Ron_Zook_0001.jpg,Trista_Rehn_0001.jpg,different,Yes
Laila_Ali_0001.jpg,Laila_Ali_0002.jpg,similar,Yes
Tracy_McGrady_0001.jpg,Tracy_McGrady_0002.jpg,similar,Yes
Juan_Jose_Lucas_0001.jpg,Nathalia_Gillot_0001.jpg,different,Yes
Robert_Bullock_0001.jpg,Robert_Bullock_0002.jpg,similar,Yes
Bill_Simon_0005.jpg,Bill_Simon_0013.jpg,similar,Yes
Anthony_Rackauckas_0001.jpg,Jessica_Brungo_0001.jpg,different,Yes
Nathirah_Hussein_0001.jpg,Tomas_Enge_0001.jpg,different,Yes
Julio_Iglesias_Jr_0001.jpg,Justin_Marshall_0001.jpg,different,Yes
Hal_Sutton_0001.jpg,Hal_Sutton_0002.jpg,similar,Yes
Didier_Defago_0001.jpg,Rani_Mukherjee_0001.jpg,different,Yes
Aaron_Peirsol_0003.jpg,Aaron_Peirsol_0004.jpg,similar,Yes
Xavier_Malisse_0002.jpg,Xavier_Malisse_0004.jpg,similar,No
Colin_Farrell_0007.jpg,Rudolph_Holton_0001.jpg,different,Yes
David_Wells_0001.jpg,David_Wells_0002.jpg,similar,Yes
Guillermo_Ortiz_0001.jpg,Guillermo_Ortiz_0002.jpg,similar,Yes
Elena_Bovina_0001.jpg,Elena_Bovina_0002.jpg,similar,Yes
Christopher_Matero_0001.jpg,Dita_Von_Tesse_0001.jpg,different,Yes
Richard_Branson_0001.jpg,Richard_Branson_0002.jpg,similar,No
James_Hakett_0001.jpg,Leandro_Garcia_0001.jpg,different,Yes
Joseph_Biden_0002.jpg,Joseph_Biden_0003.jpg,similar,Yes
Clara_Harris_0001.jpg,Ekke_Hard_Forberg_0001.jpg,different,Yes
Michael_Diekmann_0001.jpg,Qian_Qichen_0001.jpg,different,Yes
Richard_Haass_0001.jpg,Richard_Haass_0002.jpg,similar,Yes
Nicolas_Lapentti_0001.jpg,Paula_Dobriansky_0001.jpg,different,Yes
Blythe_Hartley_0002.jpg,Masahiko_Nagasawa_0001.jpg,different,No
Benjamin_Martinez_0001.jpg,Michael_Leavitt_0001.jpg,different,Yes
Bijan_Darvish_0001.jpg,Bijan_Darvish_0003.jpg,similar,No
Sepp_Blatter_0003.jpg,Sepp_Blatter_0004.jpg,similar,Yes
Mickey_Loomis_0001.jpg,Najib_al-Salhi_0001.jpg,different,Yes
Robert_De_Niro_0005.jpg,Robert_De_Niro_0006.jpg,similar,Yes
Hisham_Halawi_0001.jpg,Lonnie_Donegan_0001.jpg,different,Yes
Steve_Ballmer_0002.jpg,Steve_Ballmer_0003.jpg,similar,Yes
Jean-Rene_Fourtou_0001.jpg,Shingo_Katayama_0001.jpg,different,No
Andrew_Cuomo_0001.jpg,Hamad_Bin_Jassim_0001.jpg,different,Yes
Hal_Gehman_0001.jpg,Hal_Gehman_0003.jpg,similar,No
Stephen_Daldry_0001.jpg,Stephen_Daldry_0002.jpg,similar,Yes
Charles_Grassley_0001.jpg,Charles_Grassley_0002.jpg,similar,Yes
Steve_Redgrave_0001.jpg,Tom_Crean_0002.jpg,different,Yes
Arminio_Fraga_0002.jpg,Arminio_Fraga_0006.jpg,similar,No
Daniel_Rouse_0001.jpg,Tono_Suratman_0001.jpg,different,Yes
Habib_Rizieq_0004.jpg,Zhong_Nanshan_0001.jpg,different,Yes
Graham_Bentley_0001.jpg,Monica_Seles_0004.jpg,different,Yes
Bulent_Ecevit_0003.jpg,Bulent_Ecevit_0006.jpg,similar,Yes
Jane_Fonda_0001.jpg,Jane_Fonda_0002.jpg,similar,No
Laura_Schlessinger_0001.jpg,Zahir_Shah_0001.jpg,different,No
Bob_Bowlsby_0001.jpg,Tyler_Grillo_0001.jpg,different,Yes
Amy_Cotton_0001.jpg,Curt_Weldon_0001.jpg,different,Yes
Bill_Readdy_0001.jpg,Kirk_Doerger_0001.jpg,different,Yes
Richard_Myers_0003.jpg,Richard_Myers_0004.jpg,similar,Yes
Gabi_Zimmer_0001.jpg,John_Lisowski_0001.jpg,different,Yes
Peter_Bacanovic_0001.jpg,Zhang_Wenkang_0001.jpg,different,Yes
Jorge_Batlle_0002.jpg,Jorge_Batlle_0003.jpg,similar,Yes
Dick_Cheney_0001.jpg,Dick_Cheney_0011.jpg,similar,Yes
Miroljub_0001.jpg,Miroljub_0002.jpg,similar,Yes
Francis_Mer_0001.jpg,Perri_Shaw_0001.jpg,different,Yes
Tim_Henman_0002.jpg,Tim_Henman_0018.jpg,similar,Yes
Afton_Smith_0001.jpg,Mario_Lobo_Zagallo_0001.jpg,different,Yes
Andres_Manuel_Lopez_Obrador_0001.jpg,John_Jumper_0001.jpg,different,Yes
Zhu_Rongji_0004.jpg,Zhu_Rongji_0008.jpg,similar,Yes
Matt_Damon_0003.jpg,Matt_Damon_0004.jpg,similar,Yes
Lynne_Cheney_0001.jpg,Lynne_Cheney_0003.jpg,similar,Yes
Joe_Cravens_0001.jpg,Jose_Lopez_Beltran_0001.jpg,different,Yes
Kimi_Raikkonen_0002.jpg,Kimi_Raikkonen_0003.jpg,similar,Yes
Giulietta_Masina_0001.jpg,Saied_Hadi_al_Mudarissi_0001.jpg,different,Yes
Guillermo_Coria_0021.jpg,Guillermo_Coria_0027.jpg,similar,Yes
Patrick_Stewart_0001.jpg,Patrick_Stewart_0002.jpg,similar,Yes
Masja_Juel_0001.jpg,Normand_Legault_0001.jpg,different,Yes
Joanne_Woodward_0001.jpg,Pedro_Duque_0001.jpg,different,Yes
Ruth_Harlow_0001.jpg,Ruth_Harlow_0002.jpg,similar,Yes
Lars_Von_Trier_0001.jpg,Lars_Von_Trier_0003.jpg,similar,Yes
Hamid_Efendi_0001.jpg,Wolfgang_Schuessel_0004.jpg,different,Yes
Prince_Charles_0002.jpg,Prince_Charles_0004.jpg,similar,No
Sergio_Garcia_0001.jpg,Sergio_Garcia_0002.jpg,similar,Yes
George_Allen_0001.jpg,Pedro_Duque_0001.jpg,different,Yes
Desiree_Lemosi_0001.jpg,Desiree_Lemosi_0002.jpg,similar,Yes
Bob_Stoops_0005.jpg,Bob_Stoops_0007.jpg,similar,Yes
Charlotte_Casiraghi_0001.jpg,Jan_Pronk_0001.jpg,different,Yes
Igor_Trunov_0001.jpg,Steve_Avery_0001.jpg,different,Yes
Nancy_Sinatra_0001.jpg,Nancy_Sinatra_0002.jpg,similar,Yes
Carlos_Ruiz_0001.jpg,Phil_Mickelson_0002.jpg,different,Yes
John_Sweeney_0001.jpg,Lee_Tae-sik_0002.jpg,different,Yes
Scott_Wolf_0001.jpg,Scott_Wolf_0002.jpg,similar,Yes
Alison_Lohman_0001.jpg,Alison_Lohman_0002.jpg,similar,No
Benazir_Bhutto_0002.jpg,Benazir_Bhutto_0005.jpg,similar,Yes
Donald_Evans_0001.jpg,Donald_Evans_0002.jpg,similar,Yes
Joseph_Ralston_0001.jpg,Shia_LaBeouf_0002.jpg,different,Yes
Andy_Dick_0001.jpg,Linda_Lingle_0001.jpg,different,Yes
Anne_Cavers_0001.jpg,Sophie_0001.jpg,different,No
Nancy_Kerrigan_0001.jpg,Thomas_Wyman_0002.jpg,different,Yes
Pat_Cox_0001.jpg,Pat_Cox_0002.jpg,similar,Yes
Jane_Fonda_0001.jpg,Marco_Antonio_Barrera_0006.jpg,different,Yes
Vladimir_Putin_0001.jpg,Vladimir_Putin_0022.jpg,similar,Yes
Rainer_Schuettler_0003.jpg,Rainer_Schuettler_0004.jpg,similar,No
Anthony_Scott_Miller_0001.jpg,Doc_Rivers_0001.jpg,different,Yes
Mary_Robinson_0001.jpg,Vanessa_Williams_0001.jpg,different,Yes
Abel_Pacheco_0001.jpg,Matt_Roney_0001.jpg,different,No
Tom_Crean_0004.jpg,Tom_Crean_0005.jpg,similar,Yes
Nia_Vardalos_0003.jpg,Nia_Vardalos_0004.jpg,similar,Yes
Trisha_Meili_0001.jpg,Vladimiro_Montesinos_0003.jpg,different,Yes
Barbra_Streisand_0001.jpg,Barbra_Streisand_0002.jpg,similar,Yes
Tammy_Helm_0001.jpg,Taufik_Kiemas_0001.jpg,different,Yes
George_Roy_Hill_0001.jpg,George_Roy_Hill_0002.jpg,similar,Yes
Hector_Babenco_0001.jpg,Hector_Babenco_0002.jpg,similar,Yes
David_Hilt_0001.jpg,Shawn_Bradley_0001.jpg,different,Yes
Emmanuel_Milingo_0001.jpg,Shane_Loux_0001.jpg,different,Yes
Laurie_Pirtle_0001.jpg,Porter_Goss_0001.jpg,different,Yes
Keith_Bishop_Jr_0001.jpg,Wendy_Kennedy_0001.jpg,different,No
Diana_Taurasi_0002.jpg,Steven_Seagal_0002.jpg,different,Yes
Bill_Graham_0008.jpg,Bill_Graham_0009.jpg,similar,Yes
Emile_Lahoud_0002.jpg,Ricky_Martin_0001.jpg,different,Yes
Charles_Moose_0004.jpg,Charles_Moose_0010.jpg,similar,Yes
Jim_Ryan_0001.jpg,Roger_Staubach_0001.jpg,different,Yes
John_Snow_0014.jpg,John_Snow_0017.jpg,similar,Yes
Adolfo_Aguilar_Zinser_0003.jpg,Soon_Yi_0001.jpg,different,Yes
Ibrahim_Rugova_0001.jpg,Juan_Manuel_Marquez_0001.jpg,different,Yes
Anibal_Ibarra_0003.jpg,Jane_Walker_Wood_0001.jpg,different,Yes
Craig_Doblin_0001.jpg,Monte_Kiffin_0001.jpg,different,Yes
Gabriel_Hughes_0001.jpg,Rod_Bryden_0001.jpg,different,No
Jose_Mourinho_0001.jpg,Jose_Mourinho_0002.jpg,similar,Yes
Lennox_Lewis_0002.jpg,Lennox_Lewis_0003.jpg,similar,Yes
Jonathan_Edwards_0002.jpg,Jonathan_Edwards_0004.jpg,similar,No
Nathalie_Baye_0002.jpg,Nathalie_Baye_0004.jpg,similar,Yes
Noelle_Bush_0002.jpg,Noelle_Bush_0004.jpg,similar,Yes
Bob_Graham_0006.jpg,Mary_Tyler_Moore_0002.jpg,different,Yes
Abdel_Nasser_Assidi_0002.jpg,Hilary_McKay_0001.jpg,different,Yes
Aaron_Sorkin_0001.jpg,Aaron_Sorkin_0002.jpg,similar,Yes
Amer_al-Saadi_0001.jpg,Amer_al-Saadi_0002.jpg,similar,Yes
Catherine_Zeta-Jones_0001.jpg,Catherine_Zeta-Jones_0004.jpg,similar,Yes
Milo_Djukanovic_0001.jpg,Milo_Djukanovic_0003.jpg,similar,Yes
Chan_Choi_0001.jpg,Helmut_Panke_0001.jpg,different,Yes
Jessica_Lynch_0001.jpg,Jessica_Lynch_0002.jpg,similar,Yes
Ray_Halbritter_0001.jpg,Xanana_Gusmao_0003.jpg,different,Yes
Barbra_Streisand_0002.jpg,Barbra_Streisand_0003.jpg,similar,Yes
John_Sweeney_0001.jpg,Ronald_Ito_0001.jpg,different,No
Lin_Yung_Hsi_0001.jpg,Patricia_Johnson_0001.jpg,different,No
Ann_Morgan_0001.jpg,Garry_Kasparov_0002.jpg,different,Yes
Hillary_Clinton_0001.jpg,Hillary_Clinton_0014.jpg,similar,Yes
Howard_Stringer_0001.jpg,Princess_Elisabeth_0002.jpg,different,No
Henrique_Meirelles_0001.jpg,Henrique_Meirelles_0002.jpg,similar,Yes
Ernie_Harwell_0001.jpg,Nora_Ephron_0001.jpg,different,No
Ray_Morrough_0001.jpg,Ron_Gonzales_0001.jpg,different,No
Gerhard_Schmid_0001.jpg,Noel_Niell_0001.jpg,different,No
Gloria_Macapagal_Arroyo_0034.jpg,Takaloo_0001.jpg,different,Yes
Ben_Braun_0001.jpg,Sereyvuth_Kem_0001.jpg,different,Yes
Jose_Manuel_Durao_Barroso_0002.jpg,Jose_Manuel_Durao_Barroso_0005.jpg,similar,Yes
Vicki_Zhao_Wei_0001.jpg,Vicki_Zhao_Wei_0002.jpg,similar,Yes
Matthew_Perry_0003.jpg,Matthew_Perry_0005.jpg,similar,No
Gilles_Panizzi_0001.jpg,Shafal_Mosed_0001.jpg,different,Yes
Erskine_Bowles_0001.jpg,Joe_Lieberman_0011.jpg,different,Yes
Guillermo_Canas_0004.jpg,John_Paul_II_0010.jpg,different,Yes
Glenn_Plummer_0001.jpg,Sandra_Banning_0001.jpg,different,Yes
Bulent_Ecevit_0002.jpg,Bulent_Ecevit_0005.jpg,similar,Yes
Arantxa_Sanchez-Vicario_0001.jpg,Arantxa_Sanchez-Vicario_0002.jpg,similar,Yes
Lou_Piniella_0003.jpg,Robert_DeFraites_0001.jpg,different,No
Nursultan_Nazarbayev_0001.jpg,Nursultan_Nazarbayev_0002.jpg,similar,Yes
Alex_Sink_0002.jpg,Alex_Sink_0003.jpg,similar,Yes
Jade_Jagger_0001.jpg,Marisol_Breton_0001.jpg,different,Yes
Alec_Baldwin_0003.jpg,Guy_Ritchie_0001.jpg,different,No
Pier_Ferdinando_Casini_0001.jpg,Tom_Curley_0001.jpg,different,Yes
Carlos_Fasciolo_0001.jpg,David_Bowie_0001.jpg,different,Yes
Alexandra_Vodjanikova_0001.jpg,Alexandra_Vodjanikova_0002.jpg,similar,Yes
Greg_Rusedski_0001.jpg,Greg_Rusedski_0004.jpg,similar,Yes
Intisar_Ajouri_0002.jpg,Intisar_Ajouri_0003.jpg,similar,Yes
Alex_Barros_0001.jpg,Alex_Barros_0002.jpg,similar,Yes
Maureen_Fanning_0001.jpg,Paul_Tagliabue_0001.jpg,different,Yes
Carla_Myers_0001.jpg,Carla_Myers_0002.jpg,similar,Yes
Gonzalo_Barrientos_0001.jpg,Lionel_Hampton_0001.jpg,different,Yes
Sylvester_Stallone_0001.jpg,Sylvester_Stallone_0005.jpg,similar,Yes
Beatriz_Merino_0001.jpg,Mikhail_Kalashnikov_0001.jpg,different,Yes
Dennis_Kucinich_0006.jpg,Terry_Hoeppner_0001.jpg,different,Yes
Jim_Taylor_0001.jpg,Thanongsak_Tuvinan_0001.jpg,different,Yes
Fidel_Castro_0004.jpg,Fidel_Castro_0014.jpg,similar,Yes
Daryl_Hannah_0001.jpg,Daryl_Hannah_0002.jpg,similar,Yes
Donald_Hays_0001.jpg,Jennifer_Gratz_0001.jpg,different,Yes
Mohammed_Ashraf_Hafiz_0001.jpg,Ronald_Young_Jr_0001.jpg,different,Yes
Fred_Thompson_0002.jpg,Fred_Thompson_0003.jpg,similar,Yes
Harriet_Lessy_0001.jpg,Petria_Thomas_0003.jpg,different,Yes
Mian_Khursheed_Mehmood_Kasuri_0002.jpg,Mian_Khursheed_Mehmood_Kasuri_0003.jpg,similar,No
Raag_Singhal_0001.jpg,Ray_Halbritter_0001.jpg,different,Yes
Richard_Krajicek_0002.jpg,Richard_Krajicek_0003.jpg,similar,Yes
Milo_Maestrecampo_0002.jpg,Milo_Maestrecampo_0003.jpg,similar,Yes
Sharon_Davis_0001.jpg,Sharon_Davis_0002.jpg,similar,Yes
Li_Zhaoxing_0001.jpg,Li_Zhaoxing_0003.jpg,similar,Yes
Franz_Muentefering_0001.jpg,Franz_Muentefering_0004.jpg,similar,No
Mark_Rosenbaum_0001.jpg,Pupi_Avati_0002.jpg,different,Yes
Angela_Merkel_0001.jpg,John_Edwards_0006.jpg,different,Yes
Queen_Beatrix_0001.jpg,Queen_Beatrix_0004.jpg,similar,Yes
Scott_Peterson_0004.jpg,Scott_Peterson_0005.jpg,similar,Yes
Curtis_Rodriguez_0001.jpg,Phil_Cline_0001.jpg,different,Yes
Doug_Christie_0001.jpg,Richard_Jefferson_0001.jpg,different,Yes
George_P_Bush_0001.jpg,George_P_Bush_0002.jpg,similar,No
George_Pataki_0001.jpg,George_Pataki_0005.jpg,similar,Yes
Gerry_Parsky_0001.jpg,Gerry_Parsky_0002.jpg,similar,Yes
Diana_Krall_0001.jpg,Diana_Krall_0006.jpg,similar,Yes
Li_Zhaoxing_0007.jpg,Yang_Jianli_0001.jpg,different,Yes
Fernando_Hierro_0001.jpg,Richard_Naughton_0001.jpg,different,Yes
Bryant_Young_0001.jpg,Lisa_Stone_0001.jpg,different,Yes
George_W_Bush_0353.jpg,Pupi_Avati_0001.jpg,different,Yes
Erin_Brockovich_0001.jpg,Takahiro_Mori_0001.jpg,different,Yes
Marcelo_Ebrard_0001.jpg,Marcelo_Ebrard_0002.jpg,similar,Yes
John_Kerry_0001.jpg,John_Kerry_0002.jpg,similar,Yes
Mitoji_Yabunaka_0001.jpg,Sanjay_Gupta_0001.jpg,different,Yes
Hussein_Malik_0001.jpg,Kurt_Russell_0001.jpg,different,Yes
Clemente_de_la_Vega_0001.jpg,Keith_Brown_0001.jpg,different,No
Kathryn_Tucker_0001.jpg,Tony_Fernandes_0001.jpg,different,Yes
Sachiko_Yamada_0001.jpg,Sachiko_Yamada_0004.jpg,similar,Yes
Ibrahim_Jaafari_0001.jpg,Tom_Brennan_0001.jpg,different,Yes
George_Clooney_0002.jpg,George_Clooney_0008.jpg,similar,No
Peter_Bacanovic_0001.jpg,Peter_Bacanovic_0002.jpg,similar,Yes
